account,lifecycle_stage,rule_stage,risk_level,early_flag,is_fraud
ACC003723,Recruitment,Recruitment,2,1,0
ACC003724,Recruitment,Recruitment,2,1,0
ACC003725,Recruitment,Normal,2,1,0
ACC003726,Recruitment,Recruitment,2,1,0
ACC003727,Recruitment,Recruitment,2,1,0
ACC003728,Recruitment,Recruitment,2,1,0
ACC003729,Recruitment,Recruitment,2,1,0
ACC003730,Recruitment,Normal,2,1,0
ACC003731,Recruitment,Recruitment,2,1,0
ACC003732,Recruitment,Recruitment,2,1,0
ACC003733,Recruitment,Recruitment,2,1,0
ACC003734,Recruitment,Normal,2,1,0
ACC003735,Recruitment,Normal,2,1,0
ACC003736,Recruitment,Recruitment,2,1,0
ACC003737,Recruitment,Recruitment,2,1,0
ACC003738,Recruitment,Recruitment,2,1,0
ACC003739,Recruitment,Normal,2,1,0
ACC003740,Recruitment,Recruitment,2,1,0
ACC003741,Recruitment,Recruitment,2,1,0
ACC003742,Recruitment,Recruitment,2,1,0
ACC003743,Recruitment,Recruitment,2,1,0
ACC003744,Recruitment,Recruitment,2,1,0
ACC003745,Recruitment,Recruitment,2,1,0
ACC003746,Recruitment,Normal,2,1,0
ACC003747,Recruitment,Recruitment,2,1,0
ACC003748,Recruitment,Recruitment,2,1,0
ACC003749,Recruitment,Recruitment,2,1,0
ACC003750,Recruitment,Recruitment,2,1,0
ACC003751,Recruitment,Recruitment,2,1,0
ACC003752,Recruitment,Recruitment,2,1,0
ACC003753,Laundering,Laundering,5,0,1
ACC003754,Recruitment,Recruitment,2,1,0
ACC003755,Recruitment,Normal,2,1,0
ACC003756,Recruitment,Recruitment,2,1,0
ACC003757,Recruitment,Recruitment,2,1,0
ACC003758,Recruitment,Recruitment,2,1,0
ACC003759,Recruitment,Recruitment,2,1,0
ACC003760,Recruitment,Recruitment,2,1,0
ACC003761,Recruitment,Recruitment,2,1,0
ACC003762,Recruitment,Recruitment,2,1,0
ACC003763,Recruitment,Recruitment,2,1,0
ACC003764,Recruitment,Recruitment,2,1,0
ACC003765,Recruitment,Normal,2,1,0
ACC003766,Recruitment,Recruitment,2,1,0
ACC003767,Recruitment,Normal,2,1,0
ACC003768,Recruitment,Recruitment,2,1,0
ACC003769,Recruitment,Recruitment,2,1,0
ACC003770,Recruitment,Recruitment,2,1,0
ACC003771,Recruitment,Recruitment,2,1,0
ACC003772,Recruitment,Recruitment,2,1,0
ACC003773,Recruitment,Recruitment,2,1,0
ACC003774,Recruitment,Recruitment,2,1,0
ACC003775,Laundering,Laundering,5,0,1
ACC003776,Recruitment,Recruitment,2,1,0
ACC003777,Recruitment,Recruitment,2,1,0
ACC003778,Recruitment,Recruitment,2,1,0
ACC003779,Recruitment,Recruitment,2,1,0
ACC003780,Recruitment,Recruitment,2,1,0
ACC003781,Recruitment,Recruitment,2,1,0
ACC003782,Laundering,Laundering,5,0,1
ACC003783,Recruitment,Recruitment,2,1,0
ACC003784,Laundering,Laundering,5,0,1
ACC003785,Recruitment,Recruitment,2,1,0
ACC003786,Recruitment,Normal,2,1,0
ACC003787,Recruitment,Recruitment,2,1,0
ACC003788,Recruitment,Recruitment,2,1,0
ACC003789,Recruitment,Recruitment,2,1,0
ACC003790,Recruitment,Recruitment,2,1,0
ACC003791,Recruitment,Recruitment,2,1,0
ACC003792,Recruitment,Recruitment,2,1,0
ACC003793,Recruitment,Normal,2,1,0
ACC003794,Recruitment,Recruitment,2,1,0
ACC003795,Recruitment,Recruitment,2,1,0
ACC003796,Recruitment,Recruitment,2,1,0
ACC003797,Recruitment,Recruitment,2,1,0
ACC003798,Recruitment,Recruitment,2,1,0
ACC003799,Recruitment,Normal,2,1,0
ACC003800,Recruitment,Normal,2,1,0
ACC003801,Recruitment,Recruitment,2,1,0
ACC003802,Recruitment,Recruitment,2,1,0
ACC003803,Recruitment,Recruitment,2,1,0
ACC003804,Recruitment,Recruitment,2,1,0
ACC003805,Recruitment,Recruitment,2,1,0
ACC003806,Recruitment,Recruitment,2,1,0
ACC003807,Recruitment,Normal,2,1,0
ACC003808,Recruitment,Recruitment,2,1,0
ACC003809,Recruitment,Recruitment,2,1,0
ACC003810,Recruitment,Normal,2,1,0
ACC003811,Laundering,Laundering,5,0,1
ACC003812,Recruitment,Recruitment,2,1,0
ACC003813,Recruitment,Recruitment,2,1,0
ACC003814,Recruitment,Normal,2,1,0
ACC003815,Recruitment,Recruitment,2,1,0
ACC003816,Recruitment,Recruitment,2,1,0
ACC003817,Recruitment,Recruitment,2,1,0
ACC003818,Recruitment,Recruitment,2,1,0
ACC003819,Laundering,Laundering,5,0,1
ACC003820,Recruitment,Recruitment,2,1,0
ACC003821,Recruitment,Normal,2,1,0
ACC003822,Recruitment,Recruitment,2,1,0
ACC003823,Laundering,Laundering,5,0,1
ACC003824,Laundering,Laundering,5,0,1
ACC003825,Recruitment,Recruitment,2,1,0
ACC003826,Recruitment,Recruitment,2,1,0
ACC003827,Recruitment,Recruitment,2,1,0
ACC003828,Recruitment,Normal,2,1,0
ACC003829,Recruitment,Recruitment,2,1,0
ACC003830,Recruitment,Recruitment,2,1,0
ACC003831,Laundering,Laundering,5,0,1
ACC003832,Recruitment,Recruitment,2,1,0
ACC003833,Recruitment,Normal,2,1,0
ACC003834,Recruitment,Recruitment,2,1,0
ACC003835,Recruitment,Recruitment,2,1,0
ACC003836,Recruitment,Recruitment,2,1,0
ACC003837,Recruitment,Recruitment,2,1,0
ACC003838,Recruitment,Recruitment,2,1,0
ACC003839,Recruitment,Normal,2,1,0
ACC003840,Recruitment,Normal,2,1,0
ACC003841,Recruitment,Recruitment,2,1,0
ACC003842,Recruitment,Recruitment,2,1,0
ACC003843,Recruitment,Normal,2,1,0
ACC003844,Recruitment,Recruitment,2,1,0
ACC003845,Recruitment,Recruitment,2,1,0
ACC003846,Recruitment,Recruitment,2,1,0
ACC003847,Laundering,Laundering,5,0,1
ACC003848,Recruitment,Recruitment,2,1,0
ACC003849,Recruitment,Recruitment,2,1,0
ACC003850,Recruitment,Recruitment,2,1,0
ACC003851,Recruitment,Recruitment,2,1,0
ACC003852,Recruitment,Recruitment,2,1,0
ACC003853,Recruitment,Normal,2,1,0
ACC003854,Recruitment,Normal,2,1,0
ACC003855,Recruitment,Recruitment,2,1,0
ACC003856,Recruitment,Recruitment,2,1,0
ACC003857,Recruitment,Recruitment,2,1,0
ACC003858,Recruitment,Recruitment,2,1,0
ACC003859,Recruitment,Recruitment,2,1,0
ACC003860,Laundering,Laundering,5,0,1
ACC003861,Recruitment,Recruitment,2,1,0
ACC003862,Recruitment,Recruitment,2,1,0
ACC003863,Recruitment,Recruitment,2,1,0
ACC003864,Recruitment,Recruitment,2,1,0
ACC003865,Recruitment,Recruitment,2,1,0
ACC003866,Recruitment,Recruitment,2,1,0
ACC003867,Recruitment,Recruitment,2,1,0
ACC003868,Recruitment,Recruitment,2,1,0
ACC003869,Recruitment,Recruitment,2,1,0
ACC003870,Recruitment,Recruitment,2,1,0
ACC003871,Recruitment,Recruitment,2,1,0
ACC003872,Recruitment,Recruitment,2,1,0
ACC003873,Recruitment,Recruitment,2,1,0
ACC003874,Recruitment,Recruitment,2,1,0
ACC003875,Recruitment,Recruitment,2,1,0
ACC003876,Recruitment,Recruitment,2,1,0
ACC003877,Recruitment,Recruitment,2,1,0
ACC003878,Recruitment,Recruitment,2,1,0
ACC003879,Recruitment,Recruitment,2,1,0
ACC003880,Recruitment,Recruitment,2,1,0
ACC003881,Recruitment,Recruitment,2,1,0
ACC003882,Recruitment,Recruitment,2,1,0
ACC003883,Recruitment,Normal,2,1,0
ACC003884,Recruitment,Recruitment,2,1,0
ACC003885,Recruitment,Recruitment,2,1,0
ACC003886,Recruitment,Recruitment,2,1,0
ACC003887,Recruitment,Recruitment,2,1,0
ACC003888,Recruitment,Recruitment,2,1,0
ACC003889,Recruitment,Recruitment,2,1,0
ACC003890,Laundering,Laundering,5,0,1
ACC003891,Recruitment,Recruitment,2,1,0
ACC003892,Recruitment,Recruitment,2,1,0
ACC003893,Recruitment,Recruitment,2,1,0
ACC003894,Recruitment,Normal,2,1,0
ACC003895,Recruitment,Recruitment,2,1,0
ACC003896,Recruitment,Recruitment,2,1,0
ACC003897,Recruitment,Recruitment,2,1,0
ACC003898,Recruitment,Normal,2,1,0
ACC003899,Recruitment,Recruitment,2,1,0
ACC003900,Recruitment,Recruitment,2,1,0
ACC003901,Recruitment,Recruitment,2,1,0
ACC003902,Recruitment,Recruitment,2,1,0
ACC003903,Recruitment,Recruitment,2,1,0
ACC003904,Recruitment,Recruitment,2,1,0
ACC003905,Recruitment,Recruitment,2,1,0
ACC003906,Recruitment,Recruitment,2,1,0
ACC003907,Recruitment,Recruitment,2,1,0
ACC003908,Recruitment,Recruitment,2,1,0
ACC003909,Recruitment,Recruitment,2,1,0
ACC003910,Recruitment,Recruitment,2,1,0
ACC003911,Recruitment,Recruitment,2,1,0
ACC003912,Recruitment,Recruitment,2,1,0
ACC003913,Recruitment,Recruitment,2,1,0
ACC003914,Recruitment,Normal,2,1,0
ACC003915,Recruitment,Recruitment,2,1,0
ACC003916,Recruitment,Recruitment,2,1,0
ACC003917,Recruitment,Normal,2,1,0
ACC003918,Recruitment,Recruitment,2,1,0
ACC003919,Laundering,Laundering,5,0,1
ACC003920,Recruitment,Recruitment,2,1,0
ACC003921,Recruitment,Recruitment,2,1,0
ACC003922,Recruitment,Recruitment,2,1,0
ACC003923,Recruitment,Recruitment,2,1,0
ACC003924,Recruitment,Recruitment,2,1,0
ACC003925,Recruitment,Recruitment,2,1,0
ACC003926,Recruitment,Recruitment,2,1,0
ACC003927,Recruitment,Recruitment,2,1,0
ACC003928,Recruitment,Recruitment,2,1,0
ACC003929,Recruitment,Recruitment,2,1,0
ACC003930,Recruitment,Normal,2,1,0
ACC003931,Recruitment,Recruitment,2,1,0
ACC003932,Recruitment,Normal,2,1,0
ACC003933,Recruitment,Recruitment,2,1,0
ACC003934,Recruitment,Recruitment,2,1,0
ACC003935,Recruitment,Recruitment,2,1,0
ACC003936,Recruitment,Recruitment,2,1,0
ACC003937,Recruitment,Recruitment,2,1,0
ACC003938,Recruitment,Recruitment,2,1,0
ACC003939,Recruitment,Recruitment,2,1,0
ACC003940,Recruitment,Recruitment,2,1,0
ACC003941,Recruitment,Recruitment,2,1,0
ACC003942,Recruitment,Recruitment,2,1,0
ACC003943,Recruitment,Recruitment,2,1,0
ACC003944,Recruitment,Recruitment,2,1,0
ACC003945,Recruitment,Normal,2,1,0
ACC003946,Recruitment,Recruitment,2,1,0
ACC003947,Recruitment,Normal,2,1,0
ACC003948,Recruitment,Recruitment,2,1,0
ACC003949,Recruitment,Recruitment,2,1,0
ACC003950,Recruitment,Recruitment,2,1,0
ACC003951,Recruitment,Normal,2,1,0
ACC003952,Recruitment,Recruitment,2,1,0
ACC003953,Recruitment,Recruitment,2,1,0
ACC003954,Recruitment,Recruitment,2,1,0
ACC003955,Recruitment,Recruitment,2,1,0
ACC003956,Recruitment,Normal,2,1,0
ACC003957,Recruitment,Recruitment,2,1,0
ACC003958,Recruitment,Recruitment,2,1,0
ACC003959,Recruitment,Recruitment,2,1,0
ACC003960,Recruitment,Recruitment,2,1,0
ACC003961,Recruitment,Recruitment,2,1,0
ACC003962,Recruitment,Normal,2,1,0
ACC003963,Recruitment,Recruitment,2,1,0
ACC003964,Recruitment,Recruitment,2,1,0
ACC003965,Recruitment,Recruitment,2,1,0
ACC003966,Recruitment,Recruitment,2,1,0
ACC003967,Recruitment,Normal,2,1,0
ACC003968,Recruitment,Recruitment,2,1,0
ACC003969,Recruitment,Recruitment,2,1,0
ACC003970,Recruitment,Recruitment,2,1,0
ACC003971,Recruitment,Recruitment,2,1,0
ACC003972,Recruitment,Recruitment,2,1,0
ACC003973,Recruitment,Recruitment,2,1,0
ACC003974,Recruitment,Recruitment,2,1,0
ACC003975,Recruitment,Recruitment,2,1,0
ACC003976,Recruitment,Recruitment,2,1,0
ACC003977,Recruitment,Recruitment,2,1,0
ACC003978,Recruitment,Recruitment,2,1,0
ACC003979,Recruitment,Recruitment,2,1,0
ACC003980,Recruitment,Recruitment,2,1,0
ACC003981,Recruitment,Recruitment,2,1,0
ACC003982,Recruitment,Recruitment,2,1,0
ACC003983,Laundering,Laundering,5,0,1
ACC003984,Recruitment,Normal,2,1,0
ACC003985,Recruitment,Normal,2,1,0
ACC003986,Recruitment,Recruitment,2,1,0
ACC003987,Recruitment,Recruitment,2,1,0
ACC003988,Recruitment,Recruitment,2,1,0
ACC003989,Recruitment,Recruitment,2,1,0
ACC003990,Recruitment,Recruitment,2,1,0
ACC003991,Recruitment,Recruitment,2,1,0
ACC003992,Recruitment,Recruitment,2,1,0
ACC003993,Recruitment,Recruitment,2,1,0
ACC003994,Recruitment,Recruitment,2,1,0
ACC003995,Recruitment,Recruitment,2,1,0
ACC003996,Recruitment,Recruitment,2,1,0
ACC003997,Recruitment,Recruitment,2,1,0
ACC003998,Recruitment,Recruitment,2,1,0
ACC003999,Recruitment,Recruitment,2,1,0
ACC004000,Recruitment,Normal,2,1,0
ACC004001,Recruitment,Recruitment,2,1,0
ACC004002,Recruitment,Normal,2,1,0
ACC004003,Recruitment,Recruitment,2,1,0
ACC004004,Recruitment,Normal,2,1,0
ACC004005,Recruitment,Recruitment,2,1,0
ACC004006,Recruitment,Normal,2,1,0
ACC004007,Recruitment,Recruitment,2,1,0
ACC004008,Recruitment,Recruitment,2,1,0
ACC004009,Recruitment,Normal,2,1,0
ACC004010,Recruitment,Recruitment,2,1,0
ACC004011,Recruitment,Recruitment,2,1,0
ACC004012,Recruitment,Recruitment,2,1,0
ACC004013,Recruitment,Recruitment,2,1,0
ACC004014,Recruitment,Recruitment,2,1,0
ACC004015,Recruitment,Recruitment,2,1,0
ACC004016,Recruitment,Recruitment,2,1,0
ACC004017,Recruitment,Recruitment,2,1,0
ACC004018,Recruitment,Recruitment,2,1,0
ACC004019,Recruitment,Recruitment,2,1,0
ACC004020,Laundering,Laundering,5,0,1
ACC004021,Recruitment,Recruitment,2,1,0
ACC004022,Recruitment,Recruitment,2,1,0
ACC004023,Recruitment,Normal,2,1,0
ACC004024,Recruitment,Recruitment,2,1,0
ACC004025,Recruitment,Recruitment,2,1,0
ACC004026,Recruitment,Recruitment,2,1,0
ACC004027,Recruitment,Recruitment,2,1,0
ACC004028,Recruitment,Normal,2,1,0
ACC004029,Recruitment,Recruitment,2,1,0
ACC004030,Recruitment,Recruitment,2,1,0
ACC004031,Laundering,Laundering,5,0,1
ACC004032,Recruitment,Recruitment,2,1,0
ACC004033,Laundering,Laundering,5,0,1
ACC004034,Recruitment,Recruitment,2,1,0
ACC004035,Recruitment,Recruitment,2,1,0
ACC004036,Recruitment,Normal,2,1,0
ACC004037,Recruitment,Recruitment,2,1,0
ACC004038,Recruitment,Recruitment,2,1,0
ACC004039,Recruitment,Normal,2,1,0
ACC004040,Recruitment,Recruitment,2,1,0
ACC004041,Recruitment,Recruitment,2,1,0
ACC004042,Recruitment,Recruitment,2,1,0
ACC004043,Recruitment,Recruitment,2,1,0
ACC004044,Recruitment,Recruitment,2,1,0
ACC004045,Recruitment,Recruitment,2,1,0
ACC004046,Recruitment,Recruitment,2,1,0
ACC004047,Recruitment,Recruitment,2,1,0
ACC004048,Recruitment,Recruitment,2,1,0
ACC004049,Recruitment,Normal,2,1,0
ACC004050,Recruitment,Recruitment,2,1,0
ACC004051,Recruitment,Recruitment,2,1,0
ACC004052,Recruitment,Normal,2,1,0
ACC004053,Recruitment,Recruitment,2,1,0
ACC004054,Recruitment,Recruitment,2,1,0
ACC004055,Recruitment,Recruitment,2,1,0
ACC004056,Recruitment,Recruitment,2,1,0
ACC004057,Recruitment,Recruitment,2,1,0
ACC004058,Recruitment,Recruitment,2,1,0
ACC004059,Recruitment,Recruitment,2,1,0
ACC004060,Recruitment,Recruitment,2,1,0
ACC004061,Recruitment,Normal,2,1,0
ACC004062,Recruitment,Normal,2,1,0
ACC004063,Recruitment,Normal,2,1,0
ACC004064,Recruitment,Recruitment,2,1,0
ACC004065,Recruitment,Recruitment,2,1,0
ACC004066,Recruitment,Recruitment,2,1,0
ACC004067,Recruitment,Recruitment,2,1,0
ACC004068,Recruitment,Recruitment,2,1,0
ACC004069,Recruitment,Recruitment,2,1,0
ACC004070,Recruitment,Normal,2,1,0
ACC004071,Recruitment,Recruitment,2,1,0
ACC004072,Recruitment,Recruitment,2,1,0
ACC004073,Recruitment,Recruitment,2,1,0
ACC004074,Recruitment,Recruitment,2,1,0
ACC004075,Recruitment,Recruitment,2,1,0
ACC004076,Recruitment,Recruitment,2,1,0
ACC004077,Recruitment,Recruitment,2,1,0
ACC004078,Recruitment,Recruitment,2,1,0
ACC004079,Recruitment,Recruitment,2,1,0
ACC004080,Recruitment,Recruitment,2,1,0
ACC004081,Recruitment,Recruitment,2,1,0
ACC004082,Recruitment,Normal,2,1,0
ACC004083,Recruitment,Recruitment,2,1,0
ACC004084,Recruitment,Recruitment,2,1,0
ACC004085,Recruitment,Recruitment,2,1,0
ACC004086,Recruitment,Recruitment,2,1,0
ACC004087,Recruitment,Recruitment,2,1,0
ACC004088,Recruitment,Recruitment,2,1,0
ACC004089,Recruitment,Recruitment,2,1,0
ACC004090,Recruitment,Recruitment,2,1,0
ACC004091,Recruitment,Recruitment,2,1,0
ACC004092,Recruitment,Recruitment,2,1,0
ACC004093,Recruitment,Recruitment,2,1,0
ACC004094,Recruitment,Recruitment,2,1,0
ACC004095,Recruitment,Recruitment,2,1,0
ACC004096,Recruitment,Recruitment,2,1,0
ACC004097,Recruitment,Recruitment,2,1,0
ACC004098,Recruitment,Recruitment,2,1,0
ACC004099,Recruitment,Normal,2,1,0
ACC004100,Recruitment,Normal,2,1,0
ACC004101,Recruitment,Recruitment,2,1,0
ACC004102,Recruitment,Recruitment,2,1,0
ACC004103,Recruitment,Recruitment,2,1,0
ACC004104,Recruitment,Recruitment,2,1,0
ACC004105,Recruitment,Recruitment,2,1,0
ACC004106,Recruitment,Normal,2,1,0
ACC004107,Recruitment,Recruitment,2,1,0
ACC004108,Recruitment,Recruitment,2,1,0
ACC004109,Recruitment,Normal,2,1,0
ACC004110,Recruitment,Recruitment,2,1,0
ACC004111,Recruitment,Recruitment,2,1,0
ACC004112,Recruitment,Recruitment,2,1,0
ACC004113,Recruitment,Recruitment,2,1,0
ACC004114,Recruitment,Recruitment,2,1,0
ACC004115,Recruitment,Recruitment,2,1,0
ACC004116,Recruitment,Recruitment,2,1,0
ACC004117,Laundering,Laundering,5,0,1
ACC004118,Recruitment,Normal,2,1,0
ACC004119,Recruitment,Recruitment,2,1,0
ACC004120,Recruitment,Recruitment,2,1,0
ACC004121,Recruitment,Recruitment,2,1,0
ACC004122,Recruitment,Recruitment,2,1,0
ACC004123,Laundering,Laundering,5,0,1
ACC004124,Recruitment,Recruitment,2,1,0
ACC004125,Recruitment,Recruitment,2,1,0
ACC004126,Recruitment,Recruitment,2,1,0
ACC004127,Laundering,Laundering,5,0,1
ACC004128,Recruitment,Normal,2,1,0
ACC004129,Laundering,Laundering,5,0,1
ACC004130,Recruitment,Recruitment,2,1,0
ACC004131,Recruitment,Recruitment,2,1,0
ACC004132,Recruitment,Recruitment,2,1,0
ACC004133,Recruitment,Normal,2,1,0
ACC004134,Recruitment,Recruitment,2,1,0
ACC004135,Recruitment,Recruitment,2,1,0
ACC004136,Recruitment,Recruitment,2,1,0
ACC004137,Recruitment,Recruitment,2,1,0
ACC004138,Recruitment,Recruitment,2,1,0
ACC004139,Laundering,Laundering,5,0,1
ACC004140,Recruitment,Recruitment,2,1,0
ACC004141,Recruitment,Recruitment,2,1,0
ACC004142,Recruitment,Recruitment,2,1,0
ACC004143,Recruitment,Recruitment,2,1,0
ACC004144,Recruitment,Recruitment,2,1,0
ACC004145,Recruitment,Normal,2,1,0
ACC004146,Recruitment,Recruitment,2,1,0
ACC004147,Recruitment,Recruitment,2,1,0
ACC004148,Recruitment,Recruitment,2,1,0
ACC004149,Recruitment,Recruitment,2,1,0
ACC004150,Recruitment,Recruitment,2,1,0
ACC004151,Laundering,Laundering,5,0,1
ACC004152,Recruitment,Recruitment,2,1,0
ACC004153,Recruitment,Recruitment,2,1,0
ACC004154,Recruitment,Recruitment,2,1,0
ACC004155,Recruitment,Normal,2,1,0
ACC004156,Recruitment,Recruitment,2,1,0
ACC004157,Recruitment,Recruitment,2,1,0
ACC004158,Recruitment,Recruitment,2,1,0
ACC004159,Recruitment,Recruitment,2,1,0
ACC004160,Recruitment,Recruitment,2,1,0
ACC004161,Recruitment,Recruitment,2,1,0
ACC004162,Recruitment,Recruitment,2,1,0
ACC004163,Recruitment,Recruitment,2,1,0
ACC004164,Recruitment,Recruitment,2,1,0
ACC004165,Laundering,Laundering,5,0,1
ACC004166,Recruitment,Recruitment,2,1,0
ACC004167,Recruitment,Recruitment,2,1,0
ACC004168,Recruitment,Recruitment,2,1,0
ACC004169,Recruitment,Recruitment,2,1,0
ACC004170,Recruitment,Recruitment,2,1,0
ACC004171,Recruitment,Normal,2,1,0
ACC004172,Recruitment,Recruitment,2,1,0
ACC004173,Recruitment,Recruitment,2,1,0
ACC004174,Recruitment,Recruitment,2,1,0
ACC004175,Recruitment,Recruitment,2,1,0
ACC004176,Recruitment,Recruitment,2,1,0
ACC004177,Recruitment,Recruitment,2,1,0
ACC004178,Recruitment,Normal,2,1,0
ACC004179,Recruitment,Normal,2,1,0
ACC004180,Recruitment,Normal,2,1,0
ACC004181,Recruitment,Recruitment,2,1,0
ACC004182,Recruitment,Normal,2,1,0
ACC004183,Recruitment,Recruitment,2,1,0
ACC004184,Recruitment,Recruitment,2,1,0
ACC004185,Recruitment,Normal,2,1,0
ACC004186,Recruitment,Recruitment,2,1,0
ACC004187,Recruitment,Recruitment,2,1,0
ACC004188,Recruitment,Recruitment,2,1,0
ACC004189,Recruitment,Recruitment,2,1,0
ACC004190,Recruitment,Normal,2,1,0
ACC004191,Recruitment,Recruitment,2,1,0
ACC004192,Recruitment,Normal,2,1,0
ACC004193,Recruitment,Normal,2,1,0
ACC004194,Recruitment,Recruitment,2,1,0
ACC004195,Recruitment,Recruitment,2,1,0
ACC004196,Recruitment,Recruitment,2,1,0
ACC004197,Recruitment,Recruitment,2,1,0
ACC004198,Recruitment,Recruitment,2,1,0
ACC004199,Recruitment,Recruitment,2,1,0
ACC004200,Recruitment,Recruitment,2,1,0
ACC004201,Laundering,Laundering,5,0,1
ACC004202,Recruitment,Recruitment,2,1,0
ACC004203,Recruitment,Recruitment,2,1,0
ACC004204,Recruitment,Recruitment,2,1,0
ACC004205,Recruitment,Normal,2,1,0
ACC004206,Recruitment,Recruitment,2,1,0
ACC004207,Recruitment,Recruitment,2,1,0
ACC004208,Recruitment,Recruitment,2,1,0
ACC004209,Recruitment,Recruitment,2,1,0
ACC004210,Recruitment,Recruitment,2,1,0
ACC004211,Recruitment,Recruitment,2,1,0
ACC004212,Recruitment,Normal,2,1,0
ACC004213,Recruitment,Recruitment,2,1,0
ACC004214,Recruitment,Normal,2,1,0
ACC004215,Recruitment,Recruitment,2,1,0
ACC004216,Recruitment,Recruitment,2,1,0
ACC004217,Recruitment,Recruitment,2,1,0
ACC004218,Recruitment,Recruitment,2,1,0
ACC004219,Recruitment,Recruitment,2,1,0
ACC004220,Recruitment,Recruitment,2,1,0
ACC004221,Recruitment,Recruitment,2,1,0
ACC004222,Recruitment,Recruitment,2,1,0
ACC004223,Recruitment,Recruitment,2,1,0
ACC004224,Recruitment,Recruitment,2,1,0
ACC004225,Recruitment,Normal,2,1,0
ACC004226,Recruitment,Recruitment,2,1,0
ACC004227,Recruitment,Recruitment,2,1,0
ACC004228,Recruitment,Recruitment,2,1,0
ACC004229,Recruitment,Recruitment,2,1,0
ACC004230,Recruitment,Recruitment,2,1,0
ACC004231,Recruitment,Recruitment,2,1,0
ACC004232,Recruitment,Recruitment,2,1,0
ACC004233,Recruitment,Recruitment,2,1,0
ACC004234,Recruitment,Recruitment,2,1,0
ACC004235,Recruitment,Recruitment,2,1,0
ACC004236,Recruitment,Normal,2,1,0
ACC004237,Recruitment,Recruitment,2,1,0
ACC004238,Recruitment,Recruitment,2,1,0
ACC004239,Recruitment,Recruitment,2,1,0
ACC004240,Recruitment,Recruitment,2,1,0
ACC004241,Recruitment,Normal,2,1,0
ACC004242,Recruitment,Recruitment,2,1,0
ACC004243,Recruitment,Recruitment,2,1,0
ACC004244,Recruitment,Normal,2,1,0
ACC004245,Recruitment,Recruitment,2,1,0
ACC004246,Recruitment,Recruitment,2,1,0
ACC004247,Recruitment,Recruitment,2,1,0
ACC004248,Recruitment,Recruitment,2,1,0
ACC004249,Recruitment,Recruitment,2,1,0
ACC004250,Recruitment,Recruitment,2,1,0
ACC004251,Recruitment,Recruitment,2,1,0
ACC004252,Recruitment,Recruitment,2,1,0
ACC004253,Recruitment,Normal,2,1,0
ACC004254,Recruitment,Recruitment,2,1,0
ACC004255,Recruitment,Recruitment,2,1,0
ACC004256,Recruitment,Recruitment,2,1,0
ACC004257,Recruitment,Recruitment,2,1,0
ACC004258,Recruitment,Recruitment,2,1,0
ACC004259,Laundering,Laundering,5,0,1
ACC004260,Recruitment,Recruitment,2,1,0
ACC004261,Laundering,Laundering,5,0,1
ACC004262,Recruitment,Recruitment,2,1,0
ACC004263,Recruitment,Recruitment,2,1,0
ACC004264,Recruitment,Recruitment,2,1,0
ACC004265,Recruitment,Recruitment,2,1,0
ACC004266,Recruitment,Recruitment,2,1,0
ACC004267,Recruitment,Recruitment,2,1,0
ACC004268,Recruitment,Recruitment,2,1,0
ACC004269,Recruitment,Recruitment,2,1,0
ACC004270,Recruitment,Recruitment,2,1,0
ACC004271,Recruitment,Recruitment,2,1,0
ACC004272,Recruitment,Recruitment,2,1,0
ACC004273,Recruitment,Recruitment,2,1,0
ACC004274,Recruitment,Normal,2,1,0
ACC004275,Recruitment,Recruitment,2,1,0
ACC004276,Recruitment,Recruitment,2,1,0
ACC004277,Recruitment,Recruitment,2,1,0
ACC004278,Recruitment,Recruitment,2,1,0
ACC004279,Recruitment,Recruitment,2,1,0
ACC004280,Recruitment,Recruitment,2,1,0
ACC004281,Recruitment,Normal,2,1,0
ACC004282,Recruitment,Recruitment,2,1,0
ACC004283,Recruitment,Normal,2,1,0
ACC004284,Recruitment,Recruitment,2,1,0
ACC004285,Recruitment,Recruitment,2,1,0
ACC004286,Recruitment,Recruitment,2,1,0
ACC004287,Recruitment,Recruitment,2,1,0
ACC004288,Recruitment,Recruitment,2,1,0
ACC004289,Recruitment,Normal,2,1,0
ACC004290,Recruitment,Recruitment,2,1,0
ACC004291,Recruitment,Recruitment,2,1,0
ACC004292,Recruitment,Recruitment,2,1,0
ACC004293,Recruitment,Recruitment,2,1,0
ACC004294,Recruitment,Recruitment,2,1,0
ACC004295,Recruitment,Recruitment,2,1,0
ACC004296,Recruitment,Recruitment,2,1,0
ACC004297,Recruitment,Recruitment,2,1,0
ACC004298,Recruitment,Recruitment,2,1,0
ACC004299,Recruitment,Recruitment,2,1,0
ACC004300,Recruitment,Recruitment,2,1,0
ACC004301,Recruitment,Normal,2,1,0
ACC004302,Recruitment,Recruitment,2,1,0
ACC004303,Recruitment,Normal,2,1,0
ACC004304,Recruitment,Normal,2,1,0
ACC004305,Recruitment,Recruitment,2,1,0
ACC004306,Recruitment,Recruitment,2,1,0
ACC004307,Recruitment,Normal,2,1,0
ACC004308,Recruitment,Recruitment,2,1,0
ACC004309,Recruitment,Recruitment,2,1,0
ACC004310,Recruitment,Recruitment,2,1,0
ACC004311,Recruitment,Recruitment,2,1,0
ACC004312,Recruitment,Recruitment,2,1,0
ACC004313,Recruitment,Normal,2,1,0
